,date,lat,lon,depth,doppio_temp,obs_temp
6464,2018-05-29 04:00:00,37.47018814086909,-74.89927673339837,4,,19.592
6465,2018-05-30 08:00:00,37.47092056274409,-74.95269775390629,2,,19.48
6466,2018-05-30 08:00:00,37.47092056274409,-74.95269775390629,3,,19.279
6467,2018-05-30 08:00:00,37.47092056274409,-74.95269775390629,4,,19.183
6468,2018-05-30 08:00:00,37.47092056274409,-74.95269775390629,5,,19.051
6469,2018-05-30 08:00:00,37.47092056274409,-74.95269775390629,6,,18.223
6470,2018-05-30 08:00:00,37.47092056274409,-74.95269775390629,7,,17.72
6471,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,2,,21.06
6472,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,3,,19.983
6473,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,5,,18.647000000000002
6474,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,6,,16.090999999999998
6475,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,7,,14.743
6476,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,11,,10.342
6477,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,12,,9.738999999999999
6478,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,14,,9.265
6479,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,16,,9.23
6480,2018-06-01 00:00:00,37.539981842041,-74.9675827026367,27,,9.23
6481,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,2,,21.61
6482,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,5,,18.096
6483,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,6,,16.345
6484,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,7,,15.232999999999999
6485,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,11,,12.177999999999999
6486,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,12,,11.079
6487,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,13,,10.977
6488,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,14,,10.031
6489,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,17,,9.38
6490,2018-06-02 12:00:00,37.5086784362793,-74.9810104370117,34,,8.83
6491,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,2,,20.5
6492,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,3,,20.053
6493,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,5,,16.769000000000002
6494,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,7,,14.401
6495,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,9,,12.915999999999999
6496,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,10,,11.91
6497,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,12,,11.073
6498,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,14,,9.978
6499,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,22,,9.33
6500,2018-06-02 20:00:00,37.524509429931605,-74.96900939941409,26,,9.453
6501,2018-06-03 04:00:00,37.558921813964794,-75.0008316040039,2,,21.46
6502,2018-06-03 04:00:00,37.558921813964794,-75.0008316040039,3,,20.663
6503,2018-06-03 04:00:00,37.558921813964794,-75.0008316040039,4,,20.189
6504,2018-06-03 04:00:00,37.558921813964794,-75.0008316040039,5,,19.499000000000002
6505,2018-06-03 04:00:00,37.558921813964794,-75.0008316040039,6,,17.995
6506,2018-06-03 04:00:00,37.558921813964794,-75.0008316040039,7,,17.15
6507,2018-06-03 08:00:00,37.564750671386705,-75.0069274902344,2,,22.49
6508,2018-06-03 08:00:00,37.564750671386705,-75.0069274902344,3,,22.49
6509,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,2,,19.97
6510,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,3,,19.97
6511,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,5,,19.258
6512,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,6,,17.844
6513,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,7,,13.24
6514,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,8,,11.745
6515,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,10,,10.722000000000001
6516,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,15,,10.290999999999999
6517,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,25,,9.94
6518,2018-06-04 00:00:00,37.52465057373049,-74.96092987060548,30,,9.94
6519,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,2,,19.79
6520,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,4,,19.448
6521,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,5,,18.817
6522,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,6,,15.427999999999999
6523,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,7,,13.579
6524,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,9,,11.527000000000001
6525,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,12,,10.019
6526,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,14,,9.474
6527,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,17,,9.175
6528,2018-06-04 08:00:00,37.40652084350591,-74.9468994140625,31,,9.1
6529,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,2,,18.48
6530,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,5,,18.204
6531,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,6,,17.819000000000003
6532,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,7,,16.311
6533,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,8,,11.667
6534,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,9,,10.819
6535,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,10,,9.547
6536,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,11,,9.231
6537,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,28,,8.728
6538,2018-06-04 12:00:00,37.40652084350591,-74.9468994140625,42,,8.62
6539,2018-06-06 08:00:00,37.231048583984396,-74.96514892578129,2,,18.48
6540,2018-06-06 08:00:00,37.231048583984396,-74.96514892578129,3,,18.441
6541,2018-06-06 08:00:00,37.231048583984396,-74.96514892578129,4,,18.351
6542,2018-06-06 08:00:00,37.231048583984396,-74.96514892578129,5,,18.135
6543,2018-06-06 08:00:00,37.231048583984396,-74.96514892578129,6,,17.594
6544,2018-06-06 08:00:00,37.231048583984396,-74.96514892578129,7,,17.26
6545,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,2,,17.82
6546,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,4,,17.631
6547,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,6,,16.959
6548,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,7,,16.855
6549,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,10,,13.402000000000001
6550,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,11,,11.879000000000001
6551,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,13,,10.394
6552,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,15,,9.542
6553,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,21,,8.652999999999999
6554,2018-06-07 00:00:00,37.219081878662095,-74.9835891723633,37,,8.36
